Project Name,Test Function,Smell Type
BIVROST@360PlayerWindows,PornhubTest<>CanParseStream,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Cross,MagicNumber
kurotu@VRCQuestTools,AvatarDynamicsTests<>TestEditorOnly,MagicNumber
addyi@SoftwareCity,CylinderTest<>MeshTest,MagicNumber
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleAllPositive,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftByCode_Returns_Aircraft_Object_For_ICAO24_Code,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_FindAllAndRefresh_Refreshes_Matching_Items,MagicNumber
vradarserver@vrs,EventHelperTests<>RaiseQuickly_ArgsBuilder_Raises_Event,MagicNumber
Unity-Technologies@InputSystem,UGUITests<>UGUITests_Editor_EventSystemGameObjectUsesUIInputModule,MagicNumber
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>AddControlPointContinuousCommand,MagicNumber
UMI3D@UMI3D-SDK,LoggerTest<>ConsoleLoggerTest,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FixedLineCastMock<>IncremenetCurrentLength,MagicNumber
vradarserver@vrs,DirectoryEntryControllerTests<>DirectoryEntryController_GetDirectoryEntry_Responds_With_404_When_Key_Is_Wrong,MagicNumber
vradarserver@vrs,UniversalPlugAndPlayManagerTests<>UniversalPlugAndPlayManager_Dispose_Removes_The_Port_Mapping_If_Established,MagicNumber
vradarserver@vrs,EventHelperTests<>Raise_Raises_Event_To_Multiple_Handlers,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_OnlineChanged_Raised_When_Online_Status_Changes_To_True,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendBinary_Throws_If_Response_Is_Null,MagicNumber
icosa-gallery@open-brush,FbxColorTest<>TestBasics,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Rounds_Speed_When_Generating_Extra_Coordinates_For_FullTrackCoordinates,MagicNumber
dioram@Elektronik-Tools-2.0,ParsingTests<>TopicsTest,MagicNumber
vradarserver@vrs,AircraftOnlineLookupTests<>AircraftOnlineLookup_Lookup_AircraftFetched_Event_Handler_Exception_Does_Not_Raise_Fetched_Event,MagicNumber
vradarserver@vrs,FlightSimulatorTests<>FlightSimulatorX_IsSlewing_Clear_Raises_SlewStatusChanged,MagicNumber
vradarserver@vrs,AircraftControllerTests<>AircraftController_GetAddcThumbnails_Converts_Icao_And_Reg_To_UpperCase,MagicNumber
vradarserver@vrs,NotPlugin<>PluginManager_LoadPlugins_Records_Reason_For_Ignoring_File_With_No_Manifest,MagicNumber
vradarserver@vrs,AircraftControllerTests<>AircraftController_GetAddcThumbnails_Defaults_Number_Of_Thumbnails_To_One,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateSystemEvents_Throws_If_Writes_Disabled,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestAddCorpus,MagicNumber
mateo-a@holbertonschool-csharp,Tests<>TestUniquChar_WithoutAssert,MagicNumber
iamtomhewitt@jet-dash-vr,AchievementTests<>ShouldNotDoAnythingIfAlreadyUnlocked,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,CanvasElementsMaintainValidPositionsWhenCameraOrthoSizeIsZero<>TestCanvasElementsMaintainValidPositionsWhenCameraOrthoSizeIsZero,MagicNumber
watson-developer-cloud@unity-sdk,LanguageTranslatorV3IntegrationTests<>TestDeletetDocument,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>PreferredWidthHeightAreCorrectWithOverrideImage,MagicNumber
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>RemoveSubskeleton_AnimatedSubskeleton,MagicNumber
icosa-gallery@open-brush,TestImageCache<>TestDeletingObsoleteCaches,MagicNumber
vimeo@vimeo-unity-sdk,VideoChunkTest<>Can_Resume_Upload,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>ClearFromFront,MagicNumber
vradarserver@vrs,StatisticsPresenterTests<>StatisticsPresenter_ResetCountersClicked_Resets_Counters_Correctly,MagicNumber
dioram@Elektronik,CollisionCloudTests<>Clear,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Add_Struct_With_Events,MagicNumber
vradarserver@vrs,PolarPlotsSliceJsonTests<>PolarPlotsSliceJson_ToModel_Returns_Plots_In_Angle_Order,MagicNumber
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>FloatValue,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Honours_Combination_NonDatabase_Criteria,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ObjectDistanceComparatorMock<>ProcessInactiveComponent,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetSessions_Returns_Empty_List_If_File_Not_Configured,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Sets_ConnectionStatus_To_Connected_When_Connection_Established,MagicNumber
virtuallynaked@virtually-naked,SwingTest<>FuzzApplyDelta,MagicNumber
dioram@Elektronik-Tools-2.0,CollisionCloudTests<>Clear,MagicNumber
icosa-gallery@open-brush,FbxAnimCurveDefTest<>TestBasics,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Geometric_Altitude_Difference_Correctly,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_FetchAll_Clears_Collections_Before_Use,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_DeleteSystemEvents_Correctly_Deletes_Record,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetDatabaseHistory_Returns_Empty_List_If_File_Does_Not_Exist,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMaxFinderTest<>TransformEmptyCollection,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendBinary_Throws_If_MimeType_Is_Null,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_SnapshotAndRefresh_Refreshes_Items,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Does_Nothing_If_File_Not_Empty,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Honours_Species_NonDatabase_Criteria,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Raises_RawBytesReceived_When_Bytes_Are_Received,MagicNumber
gatosyocora@VRCPhotoAlbum,UsersTest<>CreateUserListFromPhotoListContainsDuplicateUser,MagicNumber
GameLabGraz@Maroon,FallingCoilTests<>WhenExperimentStartedChangeFieldLinesSliderThenAmountChanges,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Logs_Exceptions_Raised_During_Report_Generation,MagicNumber
dioram@Elektronik-Tools-2.0,CollisionCloudTests<>Update,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>EventsNotEmittedOnDisabledComponent,MagicNumber
icosa-gallery@open-brush,FbxMeshBadBracketingExceptionTest<>TestBasics,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindAirportForCode_Returns_Airport_When_Passed_Known_Iata,MagicNumber
vradarserver@vrs,CustomConvertTests<>CustomConvert_Icao24_Whitespace_String_Is_Invalid_Icao,MagicNumber
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>FloatValueInactiveComponent,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_DeleteLocation_Does_Nothing_If_File_Does_Not_Exist,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Does_Not_Transmit_ExtendedBaseStation_Messages_When_There_Are_No_Connections,MagicNumber
ExtendRealityLtd@Zinnia.Unity,TimeSpanToFloatTest<>TransformInactiveGameObject,MagicNumber
dioram@Elektronik,CollisionCloudTests<>PointFoundInSecondBlock,MagicNumber
vradarserver@vrs,CorsHandlerTests<>CorsHandler_Preflight_Handles_Request_Method_Correctly,MagicNumber
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>GetPose,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_EstablishSession_Writes_Different_Client_Records_For_Different_IP_Addresses,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Target_State_Version_2_Selected_Heading_Correctly,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_Does_Not_Respond_To_Events_From_Old_Listeners,MagicNumber
watson-developer-cloud@unity-sdk,TextToSpeechV1IntegrationTests<>TestCreateSpeakerModel,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>ClearFromBack,MagicNumber
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>CreateChunks_Sets_Size_Of_Each_Chunk,MagicNumber
vradarserver@vrs,ConnectionLoggerTests<>ConnectionLogger_Start_Creates_New_Session_Information_If_IP_Address_And_Name_Never_Seen_Before,MagicNumber
virtuallynaked@virtually-naked,QuaternionExtensionsTest<>TestChain,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>RemoveSource,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Raises_ModeSMessageReceived_When_ModeS_Message_Received,MagicNumber
hotbreakb@Capstone_Design,LeapCTests<>TestGetDeviceInfo,MagicNumber
watson-developer-cloud@unity-sdk,TextToSpeechV1IntegrationTests<>TestListCustomModels,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Returns_Aircraft_From_FetchRows,MagicNumber
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleOver360,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Clear_Does_Not_RaiseEvents_If_RaiseChangedEvents_Is_False,MagicNumber
vradarserver@vrs,AccessConfigurationTests<>AccessConfiguration_SetRestrictedPath_Allows_Removal_By_Passing_Null_Access_Object,MagicNumber
stefaanvermassen@virtual-museum-app,MuseumTests<>SerializingMuseum_LoadingSavedMuseum_MuseumIsLoadedWithCorrectInformation,MagicNumber
vradarserver@vrs,ProximityGadgetAircraftJsonTests<>ProximityGadgetAircraftJson_ToModel_Returns_List_Of_Aircraft_Transmitting_An_Emergency_Squawk,MagicNumber
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_GlobalDecode_Calculates_Correct_Position_From_Two_Coordinates,MagicNumber
icosa-gallery@open-brush,TestStatelessRng<>TestUniformity_OnUnitCircle,MagicNumber
virtuallynaked@virtually-naked,QuaternionExtensionsTest<>TestDecomposeIntoTwistThenSwingAlongArbitraryAxis,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_EstablishSession_Writes_Client_Record,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Returns_Empty_Json_When_BaseStationAircraftList_Is_Empty,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,RectMask2DClipping<>Mask2DRect_NonZeroPaddingMasksProperly,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>InsertAt,MagicNumber
vradarserver@vrs,ModeSTranslatorTests<>ModeSTranslator_Translate_Fills_Properties_For_Extended_Squitter_From_Non_Transponder_According_To_Control_Field_Content,MagicNumber
dioram@Elektronik-Tools-2.0,RecorderTests<>PointsTest,MagicNumber
vradarserver@vrs,ConfigurationListenerTests<>ConfigurationListener_Does_Not_Raise_Events_After_ReceiverLocation_Is_Detached,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Transcribes_Flights_From_Database_To_Json,MagicNumber
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>AddMultipleControlPointsWithCommand,MagicNumber
willychang21@MapboxARGame,ProbeExtractorCsTest<>FixturesLoaded,MagicNumber
virtuallynaked@virtually-naked,QuaternionExtensionsTest<>TestFromRotationVector,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendJson_Compresses_Response,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>InvalidRemove,MagicNumber
vradarserver@vrs,AircraftListJsonTests<>AircraftListJson_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
willychang21@MapboxARGame,SQLiteCacheTest<>ReInit,MagicNumber
vradarserver@vrs,RebroadcastServerManagerTests<>RebroadcastServerManager_Initialise_Calls_Initialise_On_Servers,MagicNumber
ExtendRealityLtd@Zinnia.Unity,TimeSpanToFloatTest<>TransformTotalDays,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Copes_If_Flight_Aircraft_Cannot_Be_Found,MagicNumber
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleOver360,MagicNumber
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>RemoveSource,MagicNumber
Innoactive@Creator,TrainingBuilderTests<>MultipleChaptersTest,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendAudio_Throws_If_Request_Is_Null,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FollowModifierMock<>RemoveTargetOffset,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_ZAxis,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_LeftCursorOnBackspaceAndRightSurrogate_RemovesBothSurrogates,MagicNumber
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_LookupMany_Searches_Higher_Priority_Caches_Before_Lower,MagicNumber
vradarserver@vrs,Port30003MessageBytesExtractorTests<>Port30003MessageBytesExtractor_ExtractMessageBytes_Does_Not_Perpetually_Grow,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestTrainAcousticModel,MagicNumber
vradarserver@vrs,ConfigurationListenerTests<>ConfigurationListener_Does_Not_Raise_Events_After_MergedFeed_Is_Detached,MagicNumber
watson-developer-cloud@unity-sdk,AssistantV1IntegrationTests<>TestListSynonyms,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector2ToFloatTest<>TransformExtractY,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertLocation_Does_Nothing_If_File_Not_Configured,MagicNumber
vradarserver@vrs,BaseStationMessageCompressorTests<>BaseStationMessageCompressor_Compress_And_Decompress_Work_As_Expected,MagicNumber
iamtomhewitt@jet-dash-vr,AchievementTests<>ShouldInstantUnlockAchievement,MagicNumber
vradarserver@vrs,TestFileInfo<>DirectoryCache_CacheChanged_Not_Raised_If_Folder_Does_Not_Change,MagicNumber
vradarserver@vrs,CustomConvertTests<>CustomConvert_DistanceUnits_Calculates_Correct_Distances,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_DeleteSession_Throws_If_Writes_Disabled,MagicNumber
iamtomhewitt@jet-dash-vr,AchievementManagerTests<>ShouldProgressAchievement,MagicNumber
augcog@ISAACS_Interface,SQLiteCacheTest<>Clear,MagicNumber
ExtendRealityLtd@Zinnia.Unity,RaycastHitDistanceExtractorTest<>Extract,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>RgbHslRgb,MagicNumber
icosa-gallery@open-brush,TestRingBuffer<>TestClear,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindCodeBlock_Can_Be_Overridden_By_Local_CodeBlock_File,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftAndFlightsCountByCode_Returns_Empty_Collection_If_File_Not_Configured,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestListLanguageModels,MagicNumber
augcog@ISAACS_Interface,SQLiteCacheTest<>InsertSameTileForceOverwrite,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMultiplierTest<>TransformInactiveGameObject,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestListWords,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_Snapshot_Does_Not_Refresh_Items,MagicNumber
icosa-gallery@open-brush,<>TestVarious,MagicNumber
icosa-gallery@open-brush,TestListExtensions<>TestSetCountLower,MagicNumber
icosa-gallery@open-brush,TestMisc<>TestClosestPointOnBoxEdgeCases,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Upsert_Does_Not_Refresh,MagicNumber
icosa-gallery@open-brush,FbxVector2Test<>BasicTests,MagicNumber
immersivecognition@unity-experiment-framework,TestSessionBehaviour<>TestEndMultipleTimes,MagicNumber
dioram@Elektronik,ParsingTests<>VersionTest,MagicNumber
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>DeleteByRadiusCommandRedo,MagicNumber
willychang21@MapboxARGame,SQLiteCacheTest<>Clear,MagicNumber
vradarserver@vrs,ConnectionSessionLogPresenterTests<>ConnectionSessionLogPresenter_Clicking_ShowSessions_Triggers_Display_Of_Sessions,MagicNumber
dioram@Elektronik,ImagePresentersTests<>ConstructRawImagePresenter,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Honours_WakeTurbulenceCategory_NonDatabase_Criteria,MagicNumber
Innoactive@Creator,ActiveProcess<>FastForwardCompletedProcess,MagicNumber
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>SyncBoneFPS_Test,MagicNumber
vradarserver@vrs,DirectoryEntryControllerTests<>DirectoryEntryController_GetDirectoryEntry_Shows_Number_Of_Visible_Feeds,MagicNumber
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_GlobalDecode_Over_Meridian_Produces_Correct_Longitude,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_AircraftListJson_Does_Not_Restart_The_Timer_On_First_Connection,MagicNumber
icosa-gallery@open-brush,TestStatelessRng<>TestUniformity_InRange,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Target_State_Version_2_Selected_Altitude,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Dispose_Unhooks_From_Listener_Raw_Bytes_Events,MagicNumber
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>AddSusbskeleton_SeveralAnimatedSubskeletonsOrderedInsert,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>RemoveAtCurrentIndex,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Initialises_To_Known_State_And_Properties_Work,MagicNumber
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>UpdateBoneFPS_NewFPS_Test,MagicNumber
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>Init_Works,MagicNumber
virtuallynaked@virtually-naked,BinnerTest<>TestMidpointsIdxToFloat,MagicNumber
UMI3D@UMI3D-SDK,BoneTypeHelper_Test<>GetBoneNames,MagicNumber
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveBinding,MagicNumber
augcog@ISAACS_Interface,line<>DistanceInNauticalMiles,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>InsertUniqueAtStart,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>HslModuloH,MagicNumber
CrispthoAlex@holbertonschool-unity,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__DeduplicatesMetaFiles,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector2MagnitudeSetterTest<>SetVectorMagnitude,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>RemoveInactiveComponent,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_GroundSpeed_From_Adsb_Coarse_TISB_Airborne_Position_Messages,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMinFinderTest<>TransformUnordered,MagicNumber
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestListTrainingData,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_Dispose_Stops_Listening_To_Events,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_Altitudes_From_Adsb_Coarse_TISB_Airborne_Position_Messages,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_Track_From_Adsb_Surface_Position_Messages,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Passes_Null_To_CallsignParser_When_Aircraft_OperatorCode_Is_Null,MagicNumber
vradarserver@vrs,PolarPlotterTests<>PolarPlotter_ClearPolarPlots_Resets_Polar_Plots_For_All_Slices,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Returns_Default_Aircraft_List_When_No_Feed_Requested,MagicNumber
icosa-gallery@open-brush,FbxDouble3Test<>TestBasics,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Generates_Correct_JSON_When_No_Rows_Match,MagicNumber
vradarserver@vrs,AuthenticationConfigurationTests<>AuthenticationConfiguration_GetAdministratorPaths_Shows_Paths_Added,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_FindAndRefresh_Returns_First_Matching_Item_After_Refreshing_It,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>SetTargetAtCurrentIndex,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatSubtractorTest<>TransformExceedingIndex,MagicNumber
icosa-gallery@open-brush,FbxMarkerTest<>TestBasics,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Sets_Flag_Dimensions_Correctly,MagicNumber
