Project Name,Test Function,Smell Type
virtuallynaked@virtually-naked,EllipseClampTest<>TestUnitCircle,UnknownTest
vradarserver@vrs,SearchBaseStationCriteriaTests<>SearchBaseStationCriteria_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,LogTests<>Log_WriteLine_Text_Writes_Message_To_Log_File,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightsForAircraft_Sorts_By_One_Column_Correctly,UnknownTest
PastaTime@DataRepVR,ProduceConsumeBufferTest<>Test,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightsForAircraft_Returns_Empty_List_If_Aircraft_Is_Null,UnknownTest
PastaTime@DataRepVR,FrameValidator<>DirectionMatchesJoints,UnknownTest
vradarserver@vrs,FlightSimulatorTests<>FlightSimulatorX_IsFrozen_Clear_Does_Not_Send_Commands_If_Already_Unfrozen,UnknownTest
icosa-gallery@open-brush,FbxLayerElementMaterialTest<>TestGetDirectArray,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateSystemEvents_Works_For_Different_Cultures,UnknownTest
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_Dispose_Does_Not_Call_Dispose_On_Managed_Caches_That_Are_Not_Disposable,UnknownTest
dioram@Elektronik,InfinitePlanesTests<>Clear,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Accepts_Filter_Requests_V2_GET,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_ChangeSource_Does_Not_Dispose_Of_Existing_Connector_If_It_Has_Not_Changed,UnknownTest
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>ApplyPoseRequest_Stop,UnknownTest
dioram@Elektronik,DataRecorderSubscription<>SubscribeConnectablePointCloudContainer,UnknownTest
virtuallynaked@virtually-naked,TwistConstraintTest<>TestClamp,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_Stream_Produces_Expected_Text_For_Null_String,UnknownTest
icosa-gallery@open-brush,TestStatelessRng<>TestUniformity_InIntRangeSmall,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightsForAircraft_Sorts_By_Two_Columns_Correctly,UnknownTest
icosa-gallery@open-brush,FbxLayerElementMaterialTest<>TestGetIndexArray,UnknownTest
icosa-gallery@open-brush,TestTrTransform<>TestInverseAsMat4,UnknownTest
vradarserver@vrs,ConnectionProperty<>Initialise_Applies_Correct_Network_Settings_To_Connector,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateFlight_Works_For_Different_Cultures,UnknownTest
vradarserver@vrs,PolarPlotJsonTests<>PolarPlotJson_Constructor_Initialises_To_Known_Values,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_UpdateSession_Correctly_Updates_Record,UnknownTest
dioram@Elektronik-Tools-2.0,PointsStressTests<>Clear,UnknownTest
vradarserver@vrs,LoopbackHostTests<>LoopbackHost_ConfigureStandardPipeline_Uses_Web_Site_Pipeline,UnknownTest
FarahKamleh@Group4.Project3,MatrixTests<>ExtractMirror_MinusZ,UnknownTest
vradarserver@vrs,AutoConfigBaseStationDatabaseTests<>AutoConfigBaseStationDatabase_Dispose_Calls_Database_Dispose,UnknownTest
dioram@Elektronik,RetranslatorTests<>InfinitePlanesTest,UnknownTest
dioram@Elektronik,ObservationsTests<>UpdateConnections,UnknownTest
vradarserver@vrs,BaseStationAircraftListTests<>BaseStationAircraftList_ExceptionCaught_Is_Raised_When_Exception_Is_Raised_During_Message_Processing,UnknownTest
vradarserver@vrs,ShutdownPresenterTests<>ShutdownPresenter_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vrm-c@UniVRM,GltfLoadTests<>GltfSampleModelsTests,UnknownTest
dioram@Elektronik,PointsTests<>UpdateColors,UnknownTest
dioram@Elektronik-Tools-2.0,TrackedObjsTests<>UpdatePositions,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_DeleteAircraft_Correctly_Deletes_Record,UnknownTest
icosa-gallery@open-brush,TestMathUtils<>TestTwoPointNonUniformScale,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Creates_Aircraft_Table,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertFlight_Does_Nothing_If_File_Not_Configured,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Two_Sort_Columns_V3,UnknownTest
icosa-gallery@open-brush,FbxSkinTest<>TestDeformerBasics,UnknownTest
icosa-gallery@open-brush,FbxDouble2Test<>TestEquality,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatatbase_GetManyAircraftByCode_Returns_Empty_Collection_If_Passed_Null,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_FSX_AircraftList_V3,UnknownTest
ChanyaVRC@VRCOscLib,OscConnectionSettingsTests<>TestGetCurrentAvatarConfigPathes,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_DeleteLocation_Correctly_Deletes_Record,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_RecordMissingAircraft_Updates_Existing_Empty_Records_With_Wrong_UserString1,UnknownTest
tterpi@VRSketchingGeometry,RibbonPerformanceTest<>RibbonMesh_AddControlPoint_Performance,UnknownTest
vradarserver@vrs,OwinExceptionLogger_Tests<>LogException_With_Url_Ignores_Null_Exception,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlights_Can_Filter_Flights_By_Range_Criteria,UnknownTest
vradarserver@vrs,TestFileInfo<>DirectoryCache_Heartbeat_Triggers_Refresh,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Returns_Default_Aircraft_List_V2_POST,UnknownTest
FarahKamleh@Group4.Project3,ExpressionTests<>DuplicatedMaterialUVBindings,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlights_Sorts_By_Two_Columns_Correctly,UnknownTest
vimeo@vimeo-unity-sdk,RegexTests<>Play_Fails_If_No_Video_Id_Set,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_DeleteSession_Correctly_Deletes_Record,UnknownTest
vimeo@vimeo-unity-sdk,EncoderManagerTest<>Init_LookingGlass_Throws_Error_With_Missing_Quilt,UnknownTest
vradarserver@vrs,TestFileInfo<>DirectoryCache_Folder_Set_To_Null_Does_Check_For_Existence_Of_Folder,UnknownTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>MedianLatLon_BoundingBoxB_CorrectResult,UnknownTest
vradarserver@vrs,BitStreamTests<>BitStream_Initialise_Does_Not_Throw_If_Passed_Empty_Array,UnknownTest
icosa-gallery@open-brush,FbxDocumentInfoTest<>TestCrashOnGetSceneInfo,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftAndFlightsCountByCode_Can_Return_More_Than_One_Aircraft,UnknownTest
virtuallynaked@virtually-naked,TwistSwingConstraintTest<>TestClampSwingOnly,UnknownTest
icosa-gallery@open-brush,TestTrTransform<>TestCompose,UnknownTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVertices_Parallel,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetManyAircraftByCode_Returns_Aircraft_Object_For_ICAO24_Code,UnknownTest
vradarserver@vrs,FlightSimulatorTests<>FlightSimulatorX_IsSlewing_Clear_Does_Not_Send_Commands_If_Not_Slewing,UnknownTest
icosa-gallery@open-brush,RoundTripTestBase<>TestExportScene,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_Stream_Produces_Correct_Object_For_ListOfStrings,UnknownTest
hotbreakb@Capstone_Design,DeviceTests<>DeviceList_isEmpty,UnknownTest
vradarserver@vrs,AudioServerTests<>AudioServer_Responds_To_Request_For_Speech_To_Text,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetCountOfFlights_Counts_Equality_Criteria,UnknownTest
dioram@Elektronik,InfinitePlanesTests<>UpdateColors,UnknownTest
dioram@Elektronik,PointsStressTests<>Remove,UnknownTest
vradarserver@vrs,BaseStationSystemEventsTests<>BaseStationSystemEvents_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,BaseStationDBInfoTests<>BaseStationDBInfo_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetLocations_Retrieves_All_Records_In_Locations_Table,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlights_Ignores_Case_On_Sort_Column_Names,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetCountOfFlightsForAircraft_Returns_Count_Of_Flights_Matching_Criteria,UnknownTest
vradarserver@vrs,AudioServerTests<>AudioServer_Does_Not_Respond_To_Requests_For_Unknown_Commands,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_Stream_Produces_Expected_Text_For_IgnoreAttributeClass,UnknownTest
vradarserver@vrs,LogTests<>Log_WriteLine_Format_Writes_Message_To_Log_File,UnknownTest
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_RemoveIfExists_Does_Not_Throw_If_Key_Does_Not_Exist,UnknownTest
dioram@Elektronik-Tools-2.0,ObservationsTests<>UpdatePositions,UnknownTest
vradarserver@vrs,UniversalPlugAndPlayManagerTests<>UniversalPlugAndPlayManager_Dispose_Does_Not_Remove_The_Port_Mapping_If_Never_Initialised,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertManyAircraft_Raises_AircraftUpdated_On_Update_Aircraft,UnknownTest
PastaTime@DataRepVR,InteractionCShapeTests<>EnableContactThenUpdate,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Ignores_Feed_For_FSX_V3,UnknownTest
GameLabGraz@Maroon,PcSceneValidationTests<>SceneHasGlobalEntities,UnknownTest
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Returns_Details_Of_Exceptions_Raised_During_Report_Generation,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_RecordMissingAircraft_Updates_Existing_Empty_Records,UnknownTest
vradarserver@vrs,ConnectionProperty<>ApplyConfiguration_Resets_Statistics_When_Connection_Properties_Change,UnknownTest
FarahKamleh@Group4.Project3,UniVRMSerializeTests<>SecondaryAnimationColliderGroupTestError,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_TextReader_Produces_Correct_Object_For_TimeSpanClass,UnknownTest
icosa-gallery@open-brush,FbxSceneTest<>TestDisposeDestroy,UnknownTest
icosa-gallery@open-brush,FbxColorTest<>TestEquality,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Ignores_Feed_For_FSX_V2_POST,UnknownTest
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Returns_Details_Of_Exceptions_Raised_During_Report_Generation,UnknownTest
FarahKamleh@Group4.Project3,MatrixTests<>ExtractTest,UnknownTest
vradarserver@vrs,NotPlugin<>PluginManager_LoadPlugins_Attempts_To_Load_Each_DLL_Returned_By_DirectoryGetFiles,UnknownTest
SMBenedict173@General-Anesthesia-Simulator,SceneWithNestedLayoutElementsLoad<>SceneWithNestedAspectRatioFitterLoads,UnknownTest
virtuallynaked@virtually-naked,ChannelEvaluatorTest<>TestSub,UnknownTest
vradarserver@vrs,AircraftListJsonMessageBytesExtractorTests<>AircraftListJsonMessageBytesExtractor_ExtractMessageBytes_Extracts_Mode_S_Messages_From_Bytes,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightsForAircraft_Does_Not_Create_New_Aircraft_Objects,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightsForAircraft_Can_Filter_Flights_By_Equality_Criteria,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_TextWriter_Produces_Expected_Text_For_ByteList_Class,UnknownTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TransformUtilTests<>InverseTransformRotationTest,UnknownTest
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_Dispose_Does_Not_Dispose_Listeners,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertSystemEvents_Correctly_Inserts_Record,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetOrInsertAircraftByCode_Deals_With_Unknown_Country,UnknownTest
UMI3D@UMI3D-SDK,EmotesConfigLoader_Test<>ReadUMI3DExtension_EmoteConfig,UnknownTest
XRTK@com.xrtk.core,EnumExtensionTests<>Test_05_SpeedTests,UnknownTest
hotbreakb@Capstone_Design,TransformUtilTests<>InverseTransformRotationTest,UnknownTest
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>UpdateSkeleton_SkeletonNotFound,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertManyAircraft_Raises_AircraftUpdated_On_Update_Lookup,UnknownTest
PastaTime@DataRepVR,InteractionCShapeTests<>UpdateInstance,UnknownTest
PastaTime@DataRepVR,ShapePoolGetAuto<>WithChild,UnknownTest
Unity-Technologies@InputSystem,TestEventSystem<>Devices_CanUseOnScreenButtonWithCustomDevice,UnknownTest
vradarserver@vrs,TextContentTests<>TextContent_Constructor_Initialises_To_Known_Values,UnknownTest
willychang21@MapboxARGame,MapMatcherTest<>Timestamps,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_UpsertAircraftLookup_Will_Overwrite_Missing_Aircraft_When_Required,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_TextReader_Produces_Correct_Object_For_ValueTypes,UnknownTest
myieye@cube-arena,TransformUtilPerformanceTest<>TestRbsTransformPerformance,UnknownTest
vradarserver@vrs,WebSiteExtenderTests<>WebSiteExtender_Enabled_True_Does_Not_Make_Redundant_Add_Of_HtmlContentInjector,UnknownTest
vrm-c@UniVRM,ExpressionTests<>DuplicatedMaterialColorBindings,UnknownTest
vradarserver@vrs,EventHelperTests<>RaiseQuickly_Copes_With_Null_Event,UnknownTest
immersivecognition@unity-experiment-framework,TestLocale<>TestUS,UnknownTest
mattrdowney@planetaria,PlanetariaMathTestScript<>PlanetariaMathTestScriptWithEnumeratorPasses,UnknownTest
FarahKamleh@Group4.Project3,Dummy<>UniGLTFSimpleSceneTest,UnknownTest
tterpi@VRSketchingGeometry,LinePerformanceTest<>SketchObject_SetControlPoints_Performance,UnknownTest
vradarserver@vrs,MergedFeedReceiverTests<>MergedFeedReceiver_Ctor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,VersionCheckSettingsTests<>VersionCheckSettings_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertSystemEvents_Works_For_Different_Cultures,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Trail_Format_V2_POST,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Calls_EstablishConnection,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlights_Copies_Database_Record_To_Flight_Object,UnknownTest
vradarserver@vrs,MainPresenterTests<>MainPresenter_VersionChecker_Invoked_When_Heartbeat_Makes_First_Tick,UnknownTest
vradarserver@vrs,PlaneFinderMessageBytesExtractorTests<>PlaneFinderMessageBytesExtractor_ExtractModeSMessageBytes_Extracts_Mode_S_Messages_From_Bytes,UnknownTest
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Logs_Exceptions_Raised_During_Report_Generation,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_SelectedAircraft_V3,UnknownTest
FarahKamleh@Group4.Project3,ExpressionTests<>DuplicatedMaterialColorBindings,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatatbase_GetAircraftByCode_Returns_Null_If_Passed_Null,UnknownTest
virtuallynaked@virtually-naked,MassMomentTest<>TestAddFlexibleInPlace,UnknownTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,ListAndArrayExtensionTests<>InsertMany_Random,UnknownTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,ListAndArrayExtensionTests<>RemoveAtMany_Last,UnknownTest
PastaTime@DataRepVR,InteractionCShapeTests<>UpdateHands,UnknownTest
dioram@Elektronik-Tools-2.0,ObservationsTests<>UpdateOrientations,UnknownTest
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>WaitForGrammars,UnknownTest
vrm-c@UniVRM,UniGLTFTests<>UniGLTFSimpleSceneTest,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateSystemEvents_Correctly_Updates_Record,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Last_DataVersion_V2_GET,UnknownTest
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidInOctant_Pld,UnknownTest
dioram@Elektronik,RetranslatorTests<>LinesTest,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlights_Can_Search_For_All_Variations_Of_A_Callsign,UnknownTest
PastaTime@DataRepVR,ShapePoolGetAuto<>Box,UnknownTest
vradarserver@vrs,BaseStationSupplementaryMessageTests<>BaseStationSupplementaryMessage_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
icosa-gallery@open-brush,EmptyTest<>Pass,UnknownTest
SMBenedict173@General-Anesthesia-Simulator,AssertionFailureOnOutputVertexCount<>AssertionFailureOnOutputVertexCountTest,UnknownTest
concord-consortium@CEASAR,EditModeTestScript<>EditModeTestScriptWithEnumeratorPasses,UnknownTest
UMI3D@UMI3D-SDK,CollaborationBindingLoader_Test<>ReadUMI3DExtension_NodeBinding,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateFlight_Truncates_Milliseconds_From_Date,UnknownTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxABottomLeft_CorrectResults,UnknownTest
icosa-gallery@open-brush,TestImageCache<>TestTextureToBytesRoundtrip,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_Stream_Produces_Expected_Text_For_ValueTypes,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetCountOfFlightsForAircraft_Counts_Equality_Criteria,UnknownTest
vrm-c@UniVRM,MatrixTests<>ExtractTest,UnknownTest
icosa-gallery@open-brush,TestColorPicker<>HslRgbHsl_Bad,UnknownTest
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_ReadActionValue_InCallback,UnknownTest
Unity-Technologies@InputSystem,JsonParserTests<>Utilities_CanCompareJsonStringProperty,UnknownTest
icosa-gallery@open-brush,TestStatelessRng<>TestUniformity_OnUnitSphere,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Writes_Correct_History_Record_In_Different_Cultures,UnknownTest
dioram@Elektronik,PointsStressTests<>AddMetaData,UnknownTest
vradarserver@vrs,TestFileInfo<>DirectoryCache_Logs_Exceptions_Thrown_By_Provider_FolderExists,UnknownTest
dioram@Elektronik-Tools-2.0,InfoTests<>SendInfoPackage,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetCountOfFlightsForAircraft_Returns_Count_Of_Flights_Matching_Criteria,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_Stream_Can_Use_Default_Enum_Value_For_Unknown_Values_If_Required,UnknownTest
vradarserver@vrs,OwinExceptionLogger_Tests<>LogException_With_Url_Logs_Exceptions,UnknownTest
vradarserver@vrs,BaseStationAircraftTests<>BaseStationAircraft_Equals_Returns_False_When_Comparing_Against_Object_With_Different_Properties,UnknownTest
icosa-gallery@open-brush,TestTransformExtensions<>TestRelativeAccessor_ParentGet,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlights_Can_Return_List_Of_All_Flights,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlightsForAircraft_Sorts_By_Two_Columns_Correctly,UnknownTest
dioram@Elektronik-Tools-2.0,ObservationsTests<>Clear,UnknownTest
vradarserver@vrs,CompactPositionReportingCoordinateTests<>CompactPositionReportingCoordinate_Default_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,StatisticsPresenterTests<>StatisticsPresenter_Initialise_Calls_UpdateCounters_On_View,UnknownTest
vradarserver@vrs,ConnectionProperty<>ApplyConfiguration_Saves_PolarPlot_Before_Change_Of_Name,UnknownTest
vimeo@vimeo-unity-sdk,AVProMovieCaptureTest<>Can_Record_And_Upload,UnknownTest
FarahKamleh@Group4.Project3,Dummy<>AssetsTest,UnknownTest
vradarserver@vrs,SplashPresenterTests<>SplashPresenter_StartApplication_Records_Startup_In_Log,UnknownTest
vradarserver@vrs,SplashPresenterTests<>SplashPresenter_StartApplication_Records_Custom_Working_Folder_In_Log,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlightsForAircraft_Can_Filter_Flights_By_Range_Criteria,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlightsForAircraft_Restricts_Search_To_Single_Aircraft,UnknownTest
PastaTime@DataRepVR,InteractionCShapeTests<>UpdateSceneInfo,UnknownTest
UMI3D@UMI3D-SDK,TestClass<>WriteReadUnCountableList,UnknownTest
vradarserver@vrs,LogTests<>Log_WriteLine_Text_Creates_Folder_If_Required,UnknownTest
icosa-gallery@open-brush,FbxCollectionTest<>TestBasics,UnknownTest
vradarserver@vrs,EventHelperTests<>Raise_Copes_With_Null_Event,UnknownTest
vradarserver@vrs,MainPresenterTests<>MainPresenter_RebroadcastServerManager_Refreshes_View_When_Display_Refreshes,UnknownTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CallingIsPointerOverGameObject_FromActionCallback_ResultsInWarning,UnknownTest
vradarserver@vrs,FilterStringTests<>FilterString_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetOrInsertAircraftByCode_Truncates_Milliseconds_From_Date,UnknownTest
BIVROST@360PlayerWindows,HTTPTest<>CanHttp,UnknownTest
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_PrecompiledLayouts_AllChildControlPropertiesHaveSetters,UnknownTest
dioram@Elektronik-Tools-2.0,ConnectionsTests<>Clear,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_RecordManyMissingAircraft_Only_Updates_LastModified_Time_On_Existing_Records_With_Registrations,UnknownTest
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>Renderer,UnknownTest
dioram@Elektronik-Tools-2.0,ObservationsTests<>Remove,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetCountOfFlightsForAircraft_Counts_Range_Criteria,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_ChangeSource_Disposes_Of_Existing_Connector,UnknownTest
dioram@Elektronik,PointsTests<>Create,UnknownTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanDisableAfterAssigningAction_WithControlSchemesAndInteractions,UnknownTest
dioram@Elektronik-Tools-2.0,InfinitePlanesTests<>UpdateColors,UnknownTest
vrm-c@UniVRM,MatrixTests<>ExtractMirror_MinusX,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_Stream_Produces_Correct_Object_For_SimpleParentClass,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_UpdateLocation_Works_For_Different_Cultures,UnknownTest
vradarserver@vrs,SplashPresenterTests<>SplashPresenter_StartApplication_Does_First_Load_Of_Configuration,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Does_Not_Strip_Parity_From_ModeSMessages_When_Indicated,UnknownTest
vradarserver@vrs,TestProvider<>ConfigurationStorage_Automatically_Converts_Existing_BasicAuthentication_User_To_IUser,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertAircraft_Correctly_Inserts_Record,UnknownTest
Unity-Technologies@InputSystem,XRIPackageTests<>AdddingLatestXRIPackageThrowsNoErrors,UnknownTest
39M@M,ProduceConsumeBufferTest<>Test,UnknownTest
FarahKamleh@Group4.Project3,JsonFormatterTests<>ReUseFormatter,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlights_Can_Filter_Flights_By_StartsWith_Criteria,UnknownTest
dioram@Elektronik,TrackedObjsTests<>Remove,UnknownTest
vradarserver@vrs,Port30003MessageBytesExtractorTests<>Port30003MessageBytesExtractor_ExtractMessageBytes_Extracts_Mode_S_Messages_From_Bytes,UnknownTest
dioram@Elektronik-Tools-2.0,PointsStressTests<>UpdateConnections,UnknownTest
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_TriggerAction,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetAircraftByCode_Returns_Aircraft_Object_For_ICAO24_Code,UnknownTest
vradarserver@vrs,AudioSettingsTests<>AudioSettings_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
dioram@Elektronik-Tools-2.0,TrackedObjsTests<>UpdateOrientations,UnknownTest
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_ReadActionValue,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightById_Returns_Flight_Object_For_Record_Identifier,UnknownTest
vradarserver@vrs,ConnectionLoggerTests<>ConnectionLogger_Start_Writes_Sessions_To_Database,UnknownTest
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Passes_Same_Criteria_To_CountRows_And_FetchRows,UnknownTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxERight_CorrectResults,UnknownTest
